bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,norm_income,actual_income_rep,total_score
486174,0.5219966235160782,832.9634204969,0.08116286272558211,124.3,0.2301433416616582,-501.4446011122,0.10873510339486551,57285.0,-0.013786120334641702
12985,0.881158450078885,741.8775366772,0.13952764065773537,34.1599999999999,0.019017552860433343,-759.3471428882,0.1683658332659061,88238.0,-0.01441909630408536
531455,0.6485720090471223,1119.3888584571,0.07673632710921154,323.65,0.07536186516543529,-809.169224822199,0.10723821853363079,56508.0,-0.015250945712209626
52743,0.6901552236399253,608.5803469053,0.13025593026050683,97.3899999999999,0.061768145001020236,-336.4455885896,0.16091223284361889,84369.0,-0.015328151291556028
357432,0.6170039921973947,825.9236669145,0.07539824477293434,119.13,0.12653072988816877,-510.8228753586,0.1080878018332505,56949.0,-0.016344778530158074
204682,0.7675764003897312,754.655233740101,0.10888304111049583,70.1700000000001,0.025857443189131583,-629.8097298598,0.15657184469386104,82116.0,-0.023844401791682603
298746,0.7795859102088258,1007.4195819226,0.11040965987534054,259.65,0.017682439355383845,-151.224672223199,0.1587333695513969,83238.0,-0.024161854838028185
260493,0.6889692823160849,982.0093373552,0.1437994290326284,206.09,0.09340922422070136,-584.676785049,0.19297485156373417,101012.0,-0.024587711265552883
373512,0.8618478239429186,551.5002830645,0.12394620780125486,86.9299999999998,0.04659047903895323,-312.706831903401,0.17721421443405422,92831.0,-0.02663400331639968
110426,0.8893210459393165,778.6185186472,0.11793099084805242,108.94,0.04074179214139097,-497.0485350592,0.17157344368283764,89903.0,-0.02682122641739261
346853,0.6918059627532158,846.40336242,0.14574592288444707,78.51,0.01274820173829577,-709.231989884,0.20503276964155676,107271.0,-0.029643423378554842
37237,0.7161567961009083,237.0881958753,0.11249392948143956,-7.96000000000004,0.11239214833352394,-320.6197507988,0.1735192013531685,90913.0,-0.030512635935864472
40526,0.7853262696650549,1580.0481975817,0.11040965987534054,214.94,0.0323519419971663,-1023.1111060682,0.1756036665009883,91995.0,-0.03259700331282388
242802,0.8544159357874395,602.688182019,0.1410445403487877,92.78,0.05806917422112332,-350.5129999592,0.2065277280100486,108047.0,-0.03274159383063045
360620,0.4067981603027123,437.217685443,0.006681675607228535,127.02,0.13289010704118415,-353.4437106612,0.07785920420437777,41258.0,-0.03558876429857462
419485,0.613502544638287,603.7586600122,0.08116286272558211,95.5,0.1415117078663611,-339.962441432,0.16727736486616654,87673.0,-0.043057251070292214
497773,0.7969888424778723,1129.8033392723,0.07673632710921154,115.65,0.04059989042171477,-887.4192005656,0.1636478525385395,85789.0,-0.04345576271466398
510222,0.5295224233362484,1541.352232497,0.03463084658402121,148.68,0.03477363252878324,-1251.413469754,0.12326663815457407,64828.0,-0.04431789578527643
276565,0.7953774727645991,1810.1193194931,0.11259750106244125,349.659999999999,0.031450088990408215,-757.881787537201,0.2065277280100486,108047.0,-0.04696511347380367
542486,0.7910621236231843,556.2630029495,0.09990829143078749,87.9000000000001,0.021336339841425227,-315.3444715352,0.20154581777690445,105461.0,-0.05081876317305848
486367,0.44163480900900637,1213.4865956136,0.01579722998417796,127.65,0.08292735983026882,-944.568059254601,0.12356139154423805,64981.0,-0.053882080780030046
180718,0.5243806767009919,1241.6818973328,0.13563237058083144,178.23,0.11724882841619289,-765.7947064326,0.2481592361841573,129657.0,-0.05626343280166293
528750,0.6698807192476227,532.1228170181,0.05688541241355077,43.48,0.01720260590863869,-468.327570179601,0.17066413910818798,89431.0,-0.0568893633473186
471559,0.981874688928908,1446.9687321474,0.16996522791145763,124.12,0.0018383138659997884,-1240.8629112268,0.2851112934857574,148838.0,-0.0575730327871499
279476,0.5281826814621998,507.6106853433,0.05476918412071213,85.99,0.11267778089846725,-261.1263235482,0.17066413910818798,89431.0,-0.05794747749373792
227771,0.794994197468913,1835.461525205,0.11958528572953442,88.8400000000002,0.06189001932774208,-1857.4844429276,0.2383187112534147,124549.0,-0.05936671276194014
134400,0.5324151019215837,1156.1797355878,0.051812215903171636,108.54,0.10121401539792517,-951.308693869201,0.18130415852723483,94954.0,-0.0647459713120316
293357,0.6372861377385312,551.4004927431,0.10717162778723217,90.0699999999999,0.11216543635327582,-297.1740651828,0.24343354948581908,127204.0,-0.06813096084929346
366604,0.5642093345311767,582.5532167147,0.0702591767446524,96.1999999999999,0.03298531111880724,-309.4830501312,0.20765665275738907,108633.0,-0.06869873800636833
47093,0.5888731878465271,679.8306363849,0.03463084658402121,63.6100000000001,0.03891755668103536,-563.575667994601,0.1735192013531685,90913.0,-0.06944417738457365
232236,0.6433024255025295,922.6477038933,0.11290406044453374,89.6700000000001,0.08784331381738161,-749.968868641799,0.252738509434035,132034.0,-0.06991722449475062
336209,0.7013099498317841,776.6181762955,0.0773042490422688,54.46,0.05923424628147249,-715.9726244986,0.22411660675274236,117177.0,-0.07340617885523679
385063,0.5380880938524643,737.677271331,0.011240929522201213,75.8400000000002,0.059528532745315006,-576.7638661536,0.15933058230169647,83548.0,-0.07404482638974763
444216,0.5205188601187977,1313.4628898853,0.024941481160090324,125.31,0.027807427207659843,-1074.3985433532,0.17513167577897734,91750.0,-0.07509509730944351
5354,0.8799743315992269,1579.9710868788,0.12795372324053728,175.440000000001,0.02001022884655971,-1194.5576821352,0.2796227156612301,145989.0,-0.07583449621034641
234749,0.5615923404363882,564.7134288026,0.058402312104603095,90.4400000000001,0.0635897818573802,-315.051400465001,0.21448221654549027,112176.0,-0.07803995222044359
220606,0.9087051559401025,505.8371391766,0.12684001137232054,60.26,0.06039748285725039,-515.5120124818,0.2918675035351142,152345.0,-0.08251374608139683
180026,0.42435075122511196,943.072968314401,0.01831994223921559,55.0500000000002,0.08722688548517767,-914.0886679538,0.18908718920855824,98994.0,-0.08538362348467132
376373,0.7209793225455694,577.241650062,0.11125857851584008,81.52,0.06128179330055488,-364.5804113288,0.290282000007706,151522.0,-0.08951171074593295
513272,0.5112548955451252,790.1851240822,0.030455887048290813,65.4400000000001,0.1191733563320986,-687.251659618999,0.22023472387579515,115162.0,-0.09488941841375217
166489,0.6931626229053942,1255.0538004004,0.10574723252098782,119.33,0.097478787991007,-1025.4556746298,0.298425284831952,155749.0,-0.0963390261554821
155073,0.9188741751320564,949.3642944863,0.14384503895819234,183.88,0.03774470875898908,-642.997928018801,0.34182531334404465,178277.0,-0.09899013719292615
396206,0.6557174389087942,1210.9736938838,0.10258406723289062,136.88,0.10589159326570052,-900.314327654402,0.30312785361737543,158190.0,-0.1002718931922424
103297,0.8479471920669243,845.8318360338,0.15742311833937023,111.81,0.02084553360542487,-562.1103126436,0.36280867229973146,189169.0,-0.10269277698018062
