bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,actual_burd_red,zscored_income_rep,actual_income_rep,total_score
161294,-0.7255293652193732,-1.7374468015078113,2.7799552067368505,5.455224635994336,1.9736361176086037,4.94716455937031,2.375216224242195,-0.5543161560145704,-0.5545793016054735,1.1455945287851628
458545,-0.8081902772335845,-1.396566792239272,2.6269506903077375,2.443510357279696,1.9222780605769452,2.5752850987070888,1.0830093290994875,-0.582816637875042,-0.5830933132468451,1.080963777881535
490042,-0.829085702845813,-0.9776498086721424,1.9472729018740225,3.159050655586276,1.543481995933224,2.866406941553949,2.2675875381351176,-0.8079263873246894,-0.8083099270506958,0.8673988955715307
166126,-1.1160928592568242,-1.2254592940165911,1.9757536638448085,1.488151004029353,1.469194861756506,1.7033739673830588,2.7870332283716044,-1.0600401914155886,-1.0605434148910806,0.8472239644400197
283662,-1.2714031245928488,-0.978885169940242,2.2933713494304633,3.275488415002177,1.7206065284316268,2.947610786144872,1.22432969091949,-0.4768133797825896,-0.4770397331681295,0.8048470332629577
132375,-1.4779636595997132,-1.2753818368750398,1.686426062241332,1.0238687913125109,1.5878689155990473,1.3802553857720137,5.21972333116063,-1.190669931968502,-1.1912351681417916,0.7467503125522921
190991,-1.3925349847976332,-1.183327497219869,2.045590664176025,1.502082586100139,1.612770951145329,1.7133123483628436,0.6388921315561936,-0.5793908070330717,-0.5796658560905928,0.7113043593891981
411128,-1.4789201741625435,-0.7383782637048013,1.55799761843206,5.014977740588115,1.6169832432338047,4.158154069389852,6.377671362982691,-1.0135749868472237,-1.014056152308386,0.6774089185876362
275673,-1.37812553823205,-1.1697385232707729,1.8523147250824328,1.6386833061488402,1.6230435777356165,1.8080905669749363,0.6948111913771908,-0.5746660469805095,-0.5749388530946086,0.6679747028916272
294838,-1.4821460519621557,-1.016095446846309,1.4413569669880681,2.788417160687115,1.5799366524498168,2.608493835151734,4.067061263126796,-1.0318055722590391,-1.032295392164274,0.6427382849336921
162319,-1.3802042909875543,-1.240492843642095,1.333328895248445,1.2499343035729682,1.4740861448893594,1.5375726846959217,3.8014667243368914,-1.1362212502052127,-1.1367606384388729,0.6408579998388657
275009,-1.3790137993159506,-1.3726864619196335,2.037422209984889,0.3517701035525326,1.9141290476226915,0.9124242811138622,-0.1459941787973648,0.026320393274499757,0.0263328881212868,0.6365542662542825
113021,-1.2828161032146856,-1.1202642970015542,1.8867943288957882,2.1697747990198364,1.5894277187277661,2.1779922590517966,0.5752952898812984,-0.3154802949652769,-0.3156300601267938,0.6272215598435364
212284,-1.7028976654160914,-1.845630575784381,1.6040735641470771,1.1191198636175657,1.6824208122234088,1.7045859650635198,1.0321132229048395,-0.858083285438947,-0.8584906357042078,0.6104199990983353
465598,-1.0170930634736803,-1.1862963492996572,2.402846376302418,1.6807896212893,1.8242146123498806,1.8374209108421065,-0.0412700641401805,0.7837404485173962,0.7841125066672481,0.6065568691653055
39344,-0.9181100210572186,-1.2701813644399746,2.466810220323961,1.174045014657024,2.0473767981801876,1.4847295858277991,-0.1744630733901173,1.1833244964353733,1.1838862455752206,0.6031881252528892
369093,-1.7367781057533944,-1.3062260182140448,1.717527332276202,0.8229958523813331,1.8187550847243514,1.2517836316430913,0.3402654810500639,-0.5945373850793885,-0.5948196245375265,0.5985104240816368
499906,-1.2060092395340434,-1.031587275651915,1.649939376186886,2.6429144712641097,1.6997235763323872,2.5071708290651515,0.5558895932227241,-0.13821064006713554,-0.1382762515781025,0.5704660882630913
1979,-1.5900572642582682,-1.259352028162359,1.3022957470463379,1.1477842050028255,1.6110169998054293,1.4665496206208757,1.4420752364650449,-0.9490918870301811,-0.9495424410014556,0.56808684240592
35021,-1.471366983168647,-1.3440838635267771,1.2851003392021405,1.2919070891728135,1.5352227125162996,1.6136861390289066,1.3494093267460872,-0.9040775332175066,-0.9045067179239586,0.563258400441825
241531,-1.0435883299205715,-1.1128720545747,1.516298391106332,2.199952475198728,1.512603847986681,2.1988386191557363,0.4259061474923519,-0.13492153861575382,-0.1349855887207694,0.5300588619470488
183261,-1.535039539202944,-1.2638949695998862,1.5966851710960195,0.9230984979953863,1.529735182251503,1.3102019198413373,0.2993543329973523,-0.5107374608030764,-0.5109799186666278,0.5255295687369137
26870,-1.5666678161188106,-1.2050459453203313,1.371170925303506,1.4841451178109155,1.4001408588027784,1.7007075724860452,0.6639570648079021,-0.6011003958276421,-0.6013857508856462,0.451436090953779
38513,-1.7856411622172859,-1.4491493468604804,1.5130055406927463,-0.0729428552955264,1.7120347106093912,0.6280896252775857,-0.186540541270801,-0.3154802949652769,-0.3156300601267938,0.4387198460125321
500603,-1.72224395179145,-1.2266946552846916,1.185441719419505,1.4026920980360302,1.3048497346817176,1.643986081040444,1.8898298425743905,-0.9799319606851691,-0.9803971550909992,0.4369948657487354
6283,-1.7728274491003322,-1.1908691785098002,1.302535297558706,1.5391592885441172,1.4807593427635064,1.73900669918863,0.7279909884013375,-0.6235847845022146,-0.6238808133745747,0.4085129939310237
156254,-1.598776639420891,-1.1481794766242586,2.5682455848879147,2.7324682831696148,2.2177647816289845,2.6269161998947497,-0.0677910208357032,1.8633936969913873,1.8642782893493035,0.3309600075261552
314840,-1.3798977120822902,-1.0745559300818657,1.267606316519172,2.436121722699022,1.3510686149518196,2.363427904162412,0.433808686069197,-0.055481762683767574,-0.0555081010487373,0.32356474551811726
215284,-1.7561742638245659,-1.3772792163115206,1.0153859147972897,0.2062229042826575,1.41250859176413,0.8111012750272775,0.0483907790606667,-0.5952134359550766,-0.595495996348849,0.31673341967298263
136896,1.379908103174985,1.3980694609740243,0.017423927862458995,0.0039256502515913,-0.29735001828706337,-0.6081480087931797,-0.2016373397043643,-0.14862486198363517,-0.1486954173457786,0.31215171868350394
