bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,burden_red_pred,actual_burd_red,elecsav_pred,actual_elec_save,total_score
246165,0.07082435566253122,0.1126561363345528,-0.39248174665569646,-0.3787700131497521,-0.4808615334747468,-0.3267103862262676,-0.448952125175136,-0.320904558523796,-0.31286776241076203
511210,0.4045738293320244,-0.0159808370017645,-0.5398987498426295,-0.4454902736101641,-0.47979116554737317,-0.2588279099451762,-0.6572389770678665,-0.3073301845026266,-0.31808876578146117
352435,0.8424297221925264,1.4030009434555517,-0.7000650412400251,-0.0861622798163695,-0.5964674156918522,-0.3804126297947793,-0.8361578573632741,-0.6774742761155799,-0.3225651480256563
245731,0.9451625533220872,0.5214112772124748,-0.8009235533828816,-0.2711452034144134,-0.7077517400360903,-0.0794209062266176,-0.733349304448953,-0.4217427655381964,-0.3242155111364594
450244,-0.03235213418362168,-0.0238512837904632,-0.29015658355972984,-0.3462778249335415,-0.5083529974139864,-0.315925319137555,-0.494520711538525,-0.2290351343448115,-0.33134560667396573
422516,-0.4202473331789065,-1.160901705167511,-0.8851713363460814,-0.8930812937501853,0.5742556423299559,-4.594797723883828,-0.5974566511520167,-0.1294089250108735,-0.3321549195867622
190818,0.5866856214109722,0.4616357319818437,-0.523639343496555,-0.2856999233414008,-0.7108885214166298,-0.1804787549945926,-0.6869246289527866,-0.4110771859501348,-0.3336917181137498
316261,0.51651145823807,2.032825975778089,-0.41705990534812126,0.2451245104483655,-0.812780047669233,-0.3450311558802468,-0.6256078092593909,-0.7126222088489644,-0.33473407600966876
327092,0.47022108418646263,-0.186311253136444,-0.6852594866379635,-0.398354345773222,-0.5765670912696998,-0.1985499819278638,-0.5500261110843817,-0.1960687974362583,-0.33540790120139563
185569,0.2850808906500134,-0.8233691264318848,-0.5447180614821278,-0.7149973964172266,-0.7491667125546657,-0.4324584529861881,-0.33309287166528123,-0.1463768925373346,-0.3354741887630153
145063,-0.1422439302970166,0.0005271760727617,-0.4469118678743652,-0.337642914640467,-0.40311069804028604,-0.2055519779121457,-0.35913423281099793,-0.2329135269222886,-0.33785018225566643
152450,0.16374679838088108,-0.2354965642703807,-0.5931806990299567,-0.4915134552753182,-0.4091473017060483,-0.3056978062758338,-0.5180384097858706,-0.2426095083659793,-0.33915490303524864
107181,0.3082513198679449,0.4429658366881441,-0.5274493005543827,-0.1964131705171276,-0.6302379207435671,-0.3255795697263784,-0.5258017690357049,-0.3250253506373655,-0.3438094176164274
489092,-0.011175538024360688,-0.0049223611340965,-0.3578836100908724,-0.5903253153300945,-0.5058429995681966,-0.332062274109807,-0.5040844093036573,-0.6311759647219493,-0.34474663924677174
283419,0.2902990695540718,0.737758900583868,-0.4783092276785663,0.503815740465651,-0.5678816801192623,0.0284131396221107,-0.6425089915870719,-0.5090065985314267,-0.34960020745770715
