bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,actual_burd_red,zscored_income_rep,actual_income_rep,total_score
125408,-0.14590992809237413,-0.6825279792776495,-0.8433411328701954,-0.6359924182202756,-0.5180216443862397,-0.1519520818674576,-0.242345929785285,-0.974204518434957,-0.9746669939029412,-0.0982065216072853
399547,0.31689814266675115,0.2231313065116294,-0.2945472574242543,-0.021890060933891,-0.5459556451520702,-0.0952305904218582,-0.1189837092719686,-0.4672347263641315,-0.467456532560515,-0.10543147736976438
2277,0.777976272844289,0.2244563310975747,-0.24033956873984194,-0.025851437305457,-0.5747829028404503,-0.2973918035228424,-0.1728808603943483,-0.30701826490329254,-0.3071640129603524,-0.10807796812873185
150672,0.8775548137036681,-0.0959007409751177,-0.5561872411456692,-0.5104746500425833,-0.5771334283814691,-0.3228437548125335,-0.3127773209158048,-0.48241168871946793,-0.4826406997405418,-0.1096118315955143
402761,-0.1667877112870595,-0.2417331461561097,-0.830189316451074,-0.66679323225537,-0.40784070968408315,-0.3785956481137656,-0.3377087794701603,-0.7801247445716707,-0.7804950862704666,-0.11181549492105283
520464,0.8412248668609862,0.6775151135822646,-0.5082985327313941,-0.2384304659638443,-0.7470762536992257,-0.4709498713649338,-0.1315907472617893,-0.664953021232526,-0.6652686884808939,-0.11688181497011274
180026,0.9899508106843065,0.5369031060180806,-0.43924869629343616,-0.5884113919146188,-0.7319902538486935,-0.6685054932801641,-0.3358603040167592,-0.5483988118329853,-0.5486591483355832,-0.11713111617983843
298746,0.18727010874681352,0.678232420125032,-0.6981683290522567,0.3222600750767143,-0.4976735362062498,-0.0375395008318886,0.1666372319020822,-0.6680826050615544,-0.6683997579894881,-0.11955128789980361
35502,1.1707317252190472,0.6982771529590378,-0.01792594429156934,-0.0961324855155914,-0.5809292813672506,-0.3696268652783497,-0.2558019098560104,0.00426898100345787,0.0042710075789356,-0.12016442318434675
489092,0.0378873086522403,-0.0049223611340965,-0.3488661582837854,-0.5903253153300945,-0.5758890623350551,-0.6311759647219493,-0.332062274109807,-0.5793908070330717,-0.5796658560905928,-0.12252288361563361
